Station Info:, GBS ID: 53158, Name: GBS_04R20_266135      , Type: GBS, TimeZone: -5,Latitude: 42.27972, Longitude: -71.11975, Distance from project:    6.25 mi(  10.06 km), Note: all units are listed in column headings.
Year, Month, Day, Hour, GlobHorizRad (Wh/m2), DirNormRad (Wh/m2),DiffHorizRad (Wh/m2), TotalSkyCover (tenths covered), DryBulbTemp (deg C), DewPointTemp (deg C),RelHumidty (%),Pressure (mb), WindDir (degrees), WindSpeed (m/s)
04,08,11,11,0192,0193,0023,10, 22.5, 19.6,083,1011,207,6.6
04,08,11,12,0374,0371,0044,09, 22.3, 19.5,083,1011,201,6.0
04,08,11,13,0187,0191,0023,10, 22.6, 19.6,082,1011,192,5.2
04,08,11,14,0164,0181,0023,10, 23.8, 19.7,077,1011,209,4.4
04,08,11,15,0226,0285,0038,09, 23.1, 19.5,079,1011,201,4.6
04,08,11,16,0229,0350,0053,08, 22.4, 19.2,082,1011,195,4.8
04,08,11,17,0080,0155,0029,09, 22.2, 19.1,082,1011,203,5.0
04,08,11,18,0056,0019,0037,00, 22.4, 19.0,081,1011,201,5.6
04,08,11,19,0000,0000,0000,07, 21.7, 19.1,084,1012,199,5.2
04,08,11,20,0000,0000,0000,08, 20.9, 19.1,089,1012,195,4.7
04,08,11,21,0000,0000,0000,09, 20.3, 18.9,091,1013,201,4.3
04,08,11,22,0000,0000,0000,10, 20.6, 18.9,090,1013,194,4.1
04,08,11,23,0000,0000,0000,00, 20.1, 18.7,091,1013,194,4.5
04,08,12,00,0000,0000,0000,10, 20.1, 18.5,090,1013,187,4.0
04,08,12,01,0000,0000,0000,00, 19.8, 18.6,093,1013,185,3.1
04,08,12,02,0000,0000,0000,08, 19.8, 18.5,092,1013,180,3.4
04,08,12,03,0000,0000,0000,10, 19.9, 18.6,092,1013,182,2.8
04,08,12,04,0000,0000,0000,08, 19.7, 18.7,094,1014,181,2.4
04,08,12,05,0005,0001,0004,08, 19.6, 18.9,096,1014,190,2.8
04,08,12,06,0023,0048,0013,10, 19.7, 19.1,096,1015,175,2.7
04,08,12,07,0060,0105,0018,10, 20.4, 19.3,093,1015,170,3.4
04,08,12,08,0211,0299,0043,09, 21.4, 19.1,086,1015,174,3.3
04,08,12,09,0332,0399,0052,08, 22.3, 19.0,081,1015,178,3.3
04,08,12,10,0448,0480,0059,08, 23.1, 18.9,076,1015,182,3.3
04,08,12,11,0765,0772,0092,00, 24.0, 18.7,072,1014,185,3.3
04,08,12,12,0196,0195,0023,10, 22.7, 18.9,078,1015,150,3.4
04,08,12,13,0259,0266,0032,10, 22.8, 19.0,078,1014,153,3.6
04,08,12,14,0335,0373,0047,09, 23.0, 19.0,078,1014,154,3.9
04,08,12,15,0334,0424,0057,08, 23.1, 19.1,078,1014,157,4.2
04,08,12,16,0264,0404,0062,07, 23.2, 19.2,078,1013,158,4.5
04,08,12,17,0106,0207,0039,08, 22.9, 19.3,080,1013,150,5.7
04,08,12,18,0019,0006,0013,10, 22.6, 19.5,082,1013,154,4.9
04,08,12,19,0000,0000,0000,10, 22.2, 19.7,085,1014,156,4.0
04,08,12,20,0000,0000,0000,10, 21.5, 20.3,093,1014,157,3.8
04,08,12,21,0000,0000,0000,10, 21.0, 20.4,096,1014,145,4.4
04,08,12,22,0000,0000,0000,10, 21.0, 20.6,097,1014,144,4.3
04,08,12,23,0000,0000,0000,10, 21.0, 20.7,098,1013,150,3.5
04,08,13,00,0000,0000,0000,10, 20.6, 20.5,099,1013,169,1.9
04,08,13,01,0000,0000,0000,10, 20.6, 20.4,098,1013,171,1.8
04,08,13,02,0000,0000,0000,10, 20.6, 20.3,098,1012,170,1.7
04,08,13,03,0000,0000,0000,10, 20.6, 20.0,096,1011,148,1.6
04,08,13,04,0000,0000,0000,09, 20.8, 20.1,096,1012,145,2.0
04,08,13,05,0002,0000,0001,10, 20.9, 20.2,095,1012,143,2.3
04,08,13,06,0022,0049,0012,10, 20.2, 20.2,099,1012,143,2.3
04,08,13,07,0103,0184,0032,09, 20.6, 20.6,100,1012,149,2.4
04,08,13,08,0264,0376,0055,08, 21.1, 21.1,100,1012,153,2.5
04,08,13,09,0246,0296,0039,09, 21.5, 21.2,098,1012,164,2.5
04,08,13,10,0172,0185,0023,10, 21.9, 21.2,096,1012,171,2.4
04,08,13,11,0191,0192,0023,10, 21.3, 21.1,098,1012,160,2.6
04,08,13,12,0195,0194,0023,10, 21.6, 21.1,097,1012,168,2.9
04,08,13,13,0258,0265,0032,10, 21.8, 21.2,096,1012,175,3.4
04,08,13,14,0225,0251,0032,10, 22.1, 21.3,095,1011,180,3.9
04,08,13,15,0223,0283,0038,09, 21.6, 21.2,097,1011,192,4.1
04,08,13,16,0203,0312,0048,08, 21.1, 21.1,100,1011,202,4.4
04,08,13,17,0178,0347,0067,00, 21.1, 21.1,100,1011,193,3.6
04,08,13,18,0030,0010,0020,08, 22.4, 20.6,089,1011,188,3.4
04,08,13,19,0000,0000,0000,10, 22.0, 20.4,090,1012,192,2.7
04,08,13,20,0000,0000,0000,10, 21.8, 20.5,092,1012,180,2.3
04,08,13,21,0000,0000,0000,08, 21.2, 20.5,096,1012,171,1.8
04,08,13,22,0000,0000,0000,10, 21.6, 21.0,096,1012,211,0.9
04,08,13,23,0000,0000,0000,10, 21.2, 20.9,098,1012,285,2.3
04,08,14,00,0000,0000,0000,10, 20.4, 20.2,099,1011,280,3.3
04,08,14,01,0000,0000,0000,00, 20.1, 19.9,099,1011,273,2.4
04,08,14,02,0000,0000,0000,00, 20.0, 20.0,099,1011,262,2.2
04,08,14,03,0000,0000,0000,00, 19.9, 19.6,098,1011,259,3.0
04,08,14,04,0000,0000,0000,00, 19.9, 18.9,093,1012,261,3.4
04,08,14,05,0002,0001,0002,09, 19.4, 18.3,093,1013,268,3.9
04,08,14,06,0087,0190,0049,00, 19.9, 18.2,090,1014,260,3.0
04,08,14,07,0234,0420,0073,00, 20.3, 17.3,082,1015,278,3.2
04,08,14,08,0404,0579,0084,00, 20.5, 17.7,083,1015,302,3.2
04,08,14,09,0562,0680,0089,00, 20.4, 17.0,080,1015,292,2.5
04,08,14,10,0685,0740,0092,00, 21.8, 17.5,076,1017,271,1.9
04,08,14,11,0760,0770,0092,00, 23.2, 17.0,067,1017,272,2.0
04,08,14,12,0778,0778,0093,00, 22.9, 16.8,068,1017,265,2.7
04,08,14,13,0739,0763,0092,00, 21.7, 16.1,070,1017,260,2.7
04,08,14,14,0646,0723,0091,00, 24.0, 16.4,062,1017,249,1.5
04,08,14,15,0127,0162,0022,10, 23.8, 16.6,063,1017,270,2.9
04,08,14,16,0342,0530,0081,00, 22.7, 16.5,067,1017,263,3.4
04,08,14,17,0126,0247,0048,08, 22.5, 16.7,069,1018,254,3.4
04,08,14,18,0049,0015,0033,04, 23.1, 16.8,067,1018,245,2.8
04,08,14,19,0000,0000,0000,09, 22.5, 16.6,068,1018,240,2.5
04,08,14,20,0000,0000,0000,10, 22.3, 16.9,071,1019,243,2.0
04,08,14,21,0000,0000,0000,10, 21.4, 17.4,077,1019,210,1.5
04,08,14,22,0000,0000,0000,08, 20.7, 18.1,084,1020,231,2.0
04,08,14,23,0000,0000,0000,09, 20.5, 18.2,086,1020,241,1.4
04,08,15,00,0000,0000,0000,10, 20.5, 18.3,087,1020,280,1.2
04,08,15,01,0000,0000,0000,10, 20.2, 19.1,093,1020,340,0.8
04,08,15,02,0000,0000,0000,10, 19.9, 19.1,095,1020,357,1.3
04,08,15,03,0000,0000,0000,10, 19.0, 18.8,098,1020,039,1.3
04,08,15,04,0000,0000,0000,10, 18.6, 18.2,097,1020,057,2.8
04,08,15,05,0001,0000,0001,10, 18.0, 17.5,097,1021,041,4.5
04,08,15,06,0021,0045,0012,10, 18.0, 17.7,098,1021,045,6.0
04,08,15,07,0058,0105,0018,10, 17.9, 17.6,098,1021,048,6.9
04,08,15,08,0100,0143,0021,10, 18.0, 17.5,096,1021,043,6.9
04,08,15,09,0422,0512,0067,07, 17.8, 17.6,098,1021,044,6.9
04,08,15,10,0683,0739,0092,00, 17.0, 17.0,100,1020,049,7.0
04,08,15,11,0588,0598,0072,07, 17.1, 17.1,100,1021,042,6.0
04,08,15,12,0775,0777,0093,00, 16.8, 16.8,100,1021,029,5.8
04,08,15,13,0255,0264,0032,10, 16.4, 16.4,100,1021,020,5.5
04,08,15,14,0161,0180,0023,10, 16.6, 16.6,100,1021,009,5.1
04,08,15,15,0260,0332,0045,09, 16.1, 16.1,100,1021,008,4.7
04,08,15,16,0085,0131,0020,10, 16.6, 16.1,096,1022,010,3.9
04,08,15,17,0043,0083,0017,10, 16.8, 16.6,098,1022,010,3.6
04,08,15,18,0012,0004,0008,10, 17.3, 16.9,097,1022,006,3.0
04,08,15,19,0000,0000,0000,10, 17.5, 16.8,095,1022,012,2.5
04,08,15,20,0000,0000,0000,08, 17.5, 16.4,093,1023,008,3.0
04,08,15,21,0000,0000,0000,07, 17.2, 15.9,092,1022,005,2.4
04,08,15,22,0000,0000,0000,06, 17.0, 16.1,094,1022,023,1.3
04,08,15,23,0000,0000,0000,10, 17.3, 16.0,092,1022,356,1.2
04,08,16,00,0000,0000,0000,10, 17.2, 16.2,093,1022,339,1.2
04,08,16,01,0000,0000,0000,10, 17.2, 16.2,093,1022,313,1.3
04,08,16,02,0000,0000,0000,10, 17.2, 16.4,095,1022,316,0.9
04,08,16,03,0000,0000,0000,10, 16.9, 16.4,096,1022,335,0.9
04,08,16,04,0000,0000,0000,10, 16.7, 16.0,095,1022,006,1.5
04,08,16,05,0001,0000,0001,10, 16.7, 16.2,097,1022,010,1.7
04,08,16,06,0029,0062,0017,10, 16.9, 16.3,096,1021,040,2.4
04,08,16,07,0057,0103,0018,10, 17.2, 16.5,095,1022,042,2.2
04,08,16,08,0100,0144,0021,10, 16.9, 16.6,098,1021,043,2.7
04,08,16,09,0194,0236,0031,10, 16.8, 16.6,098,1021,069,2.7
04,08,16,10,0236,0255,0032,10, 17.6, 16.4,092,1021,072,3.0
04,08,16,11,0262,0267,0032,10, 15.8, 15.5,098,1021,072,3.6
04,08,16,12,0193,0194,0023,10, 15.7, 15.2,097,1020,075,3.3
04,08,16,13,0183,0190,0023,10, 16.0, 15.5,097,1020,074,3.6
04,08,16,14,0160,0180,0023,10, 16.4, 15.8,096,1019,070,3.8
04,08,16,15,0125,0161,0022,10, 16.7, 16.1,096,1018,069,4.1
04,08,16,16,0116,0181,0028,10, 16.9, 16.8,099,1017,060,4.5
04,08,16,17,0099,0195,0038,08, 17.2, 16.4,095,1018,054,3.2
04,08,16,18,0012,0004,0008,10, 17.3, 16.6,095,1018,024,1.6
04,08,16,19,0000,0000,0000,10, 17.2, 16.7,097,1018,021,1.0
04,08,16,20,0000,0000,0000,06, 17.1, 16.9,099,1018,039,2.1
04,08,16,21,0000,0000,0000,06, 17.0, 16.6,097,1017,049,3.2
04,08,16,22,0000,0000,0000,04, 17.1, 16.6,097,1017,062,3.1
04,08,16,23,0000,0000,0000,10, 16.9, 16.4,097,1017,070,2.0
04,08,17,00,0000,0000,0000,10, 16.8, 16.2,096,1017,068,1.3
04,08,17,01,0000,0000,0000,06, 16.6, 16.3,098,1017,025,1.1
04,08,17,02,0000,0000,0000,10, 16.4, 16.1,098,1017,026,1.5
04,08,17,03,0000,0000,0000,10, 16.1, 15.8,098,1017,017,1.6
04,08,17,04,0000,0000,0000,07, 16.0, 15.2,095,1017,006,1.4
04,08,17,05,0002,0000,0001,05, 15.9, 15.0,094,1017,339,1.2
04,08,17,06,0077,0173,0044,05, 15.8, 14.9,094,1018,347,1.7
04,08,17,07,0057,0103,0018,10, 15.7, 15.3,097,1018,348,2.2
04,08,17,08,0397,0574,0084,00, 15.7, 15.2,097,1018,325,1.3
04,08,17,09,0555,0677,0089,00, 16.4, 15.4,093,1018,302,1.1
04,08,17,10,0678,0737,0091,00, 17.1, 15.2,088,1017,280,1.2
04,08,17,11,0752,0768,0092,00, 17.7, 15.1,084,1017,280,0.1
04,08,17,12,0770,0775,0093,00, 18.5, 14.4,076,1017,123,0.8
04,08,17,13,0730,0759,0092,00, 18.2, 14.3,077,1017,138,2.4
04,08,17,14,0636,0719,0091,00, 19.0, 14.9,077,1016,121,2.8
04,08,17,15,0497,0644,0088,00, 19.5, 15.4,077,1016,121,3.6
04,08,17,16,0331,0522,0081,00, 19.9, 15.6,076,1016,130,4.0
04,08,17,17,0163,0326,0064,03, 19.6, 16.1,080,1015,144,3.2
04,08,17,18,0045,0013,0032,00, 19.6, 16.0,079,1015,150,3.1
04,08,17,19,0000,0000,0000,00, 18.5, 15.6,083,1014,156,3.2
04,08,17,20,0000,0000,0000,10, 18.3, 16.0,086,1015,152,2.8
04,08,17,21,0000,0000,0000,00, 18.0, 16.2,089,1015,164,2.5
04,08,17,22,0000,0000,0000,00, 17.5, 16.0,090,1015,196,3.0
04,08,17,23,0000,0000,0000,00, 17.3, 15.6,089,1015,204,3.3
04,08,18,00,0000,0000,0000,00, 17.0, 15.5,090,1015,211,3.7
04,08,18,01,0000,0000,0000,00, 16.5, 15.2,092,1015,210,3.3
04,08,18,02,0000,0000,0000,00, 16.3, 15.0,092,1014,209,3.4
04,08,18,03,0000,0000,0000,00, 16.4, 15.1,091,1014,219,3.5
04,08,18,04,0000,0000,0000,00, 16.6, 15.5,093,1014,214,3.3
04,08,18,05,0001,0000,0000,00, 16.4, 15.5,094,1014,210,3.0
04,08,18,06,0081,0181,0047,00, 16.4, 15.8,096,1015,204,3.0
04,08,18,07,0225,0408,0072,00, 17.2, 16.3,094,1015,214,2.7
04,08,18,08,0394,0571,0084,00, 18.3, 15.8,085,1015,217,2.7
04,08,18,09,0552,0675,0089,00, 19.9, 16.0,078,1015,220,2.6
04,08,18,10,0384,0419,0052,08, 21.0, 16.6,075,1015,220,2.6
04,08,18,11,0749,0768,0092,00, 21.5, 16.3,072,1015,216,3.0
04,08,18,12,0767,0774,0093,00, 21.9, 15.8,068,1014,207,3.0
04,08,18,13,0726,0758,0092,00, 22.1, 15.9,067,1014,196,4.0
04,08,18,14,0632,0717,0091,00, 22.2, 15.9,067,1013,194,4.3
04,08,18,15,0494,0642,0088,00, 22.0, 15.6,066,1013,197,5.1
04,08,18,16,0328,0518,0080,00, 21.5, 16.1,070,1012,195,5.1
04,08,18,17,0162,0324,0065,00, 21.0, 16.5,075,1013,192,5.0
04,08,18,18,0043,0013,0030,00, 20.8, 17.0,078,1013,191,4.8
04,08,18,19,0000,0000,0000,00, 20.9, 17.7,081,1013,191,4.3
04,08,18,20,0000,0000,0000,00, 19.8, 17.9,088,1013,178,3.8
04,08,18,21,0000,0000,0000,00, 19.5, 18.3,093,1013,177,3.4
04,08,18,22,0000,0000,0000,00, 19.8, 18.7,093,1013,182,3.7
04,08,18,23,0000,0000,0000,00, 19.7, 18.8,094,1013,184,3.0
04,08,19,00,0000,0000,0000,00, 19.7, 18.9,095,1013,178,2.5
04,08,19,01,0000,0000,0000,00, 19.5, 18.7,095,1012,175,1.9
04,08,19,02,0000,0000,0000,00, 19.4, 18.6,095,1012,172,2.2
04,08,19,03,0000,0000,0000,00, 20.0, 19.0,094,1012,192,3.0
04,08,19,04,0000,0000,0000,00, 20.1, 19.3,095,1012,203,3.2
04,08,19,05,0000,0000,0000,00, 19.8, 19.4,097,1012,197,3.1
04,08,19,06,0079,0173,0046,00, 19.9, 19.5,097,1013,183,2.4
04,08,19,07,0222,0405,0072,00, 20.1, 19.8,098,1013,180,3.5
04,08,19,08,0392,0570,0084,00, 20.8, 19.7,093,1012,192,3.7
04,08,19,09,0550,0673,0089,00, 20.9, 19.3,090,1012,205,4.3
04,08,19,10,0672,0735,0091,00, 21.9, 19.8,087,1012,201,4.8
04,08,19,11,0746,0767,0092,00, 22.0, 18.9,082,1012,202,5.5
04,08,19,12,0576,0583,0070,07, 22.1, 18.7,081,1011,209,5.7
04,08,19,13,0546,0571,0070,07, 22.6, 19.8,084,1010,214,4.6
04,08,19,14,0329,0375,0048,09, 22.6, 19.9,084,1010,210,5.5
04,08,19,15,0381,0496,0068,07, 22.4, 19.8,085,1010,212,6.0
04,08,19,16,0319,0507,0079,03, 22.9, 20.2,084,1010,213,4.9
04,08,19,17,0154,0312,0063,04, 23.0, 20.1,083,1010,208,4.8
04,08,19,18,0038,0011,0027,05, 22.6, 20.1,085,1010,208,4.5
04,08,19,19,0000,0000,0000,06, 22.1, 20.2,089,1010,209,4.1
04,08,19,20,0000,0000,0000,08, 21.4, 20.2,092,1010,207,3.9
04,08,19,21,0000,0000,0000,10, 21.5, 20.2,092,1011,214,4.3
04,08,19,22,0000,0000,0000,00, 21.2, 20.1,093,1011,220,4.2
04,08,19,23,0000,0000,0000,00, 20.7, 20.1,096,1012,229,3.1
04,08,20,00,0000,0000,0000,00, 20.6, 20.1,097,1012,238,2.7
04,08,20,01,0000,0000,0000,00, 20.4, 20.0,097,1012,250,2.2
04,08,20,02,0000,0000,0000,10, 19.8, 19.5,098,1012,259,1.4
04,08,20,03,0000,0000,0000,00, 20.0, 19.8,099,1012,233,1.9
04,08,20,04,0000,0000,0000,00, 19.6, 19.5,099,1013,220,2.2
04,08,20,05,0000,0000,0000,00, 19.8, 19.5,098,1013,205,2.0
04,08,20,06,0019,0044,0011,10, 20.1, 19.5,096,1013,193,2.0
04,08,20,07,0220,0403,0072,00, 20.4, 20.4,100,1014,195,2.2
04,08,20,08,0097,0141,0021,10, 21.9, 20.4,091,1014,194,1.6
04,08,20,09,0137,0167,0022,10, 22.9, 20.3,085,1014,216,2.5
04,08,20,10,0167,0184,0023,10, 23.5, 21.3,087,1013,216,4.1
04,08,20,11,0743,0766,0092,00, 23.5, 21.3,087,1013,196,3.9
04,08,20,12,0760,0773,0093,00, 24.4, 21.2,082,1012,206,4.0
04,08,20,13,0720,0757,0092,00, 25.1, 20.9,077,1012,210,4.1
04,08,20,14,0625,0714,0091,00, 25.7, 20.4,072,1011,219,4.9
04,08,20,15,0486,0637,0087,01, 24.8, 20.4,076,1011,219,6.0
04,08,20,16,0316,0505,0079,03, 24.9, 19.9,073,1010,224,6.0
04,08,20,17,0155,0313,0064,00, 24.6, 20.6,078,1011,228,4.2
04,08,20,18,0036,0010,0026,05, 23.1, 20.2,083,1011,226,4.8
04,08,20,19,0000,0000,0000,00, 22.3, 19.0,081,1011,229,3.7
04,08,20,20,0000,0000,0000,06, 21.6, 19.7,089,1011,217,3.3
04,08,20,21,0000,0000,0000,00, 21.2, 20.1,093,1011,228,2.9
04,08,20,22,0000,0000,0000,10, 20.6, 19.9,096,1012,278,2.8
04,08,20,23,0000,0000,0000,10, 20.6, 20.2,097,1011,219,2.3
04,08,21,00,0000,0000,0000,07, 21.3, 20.7,096,1010,204,2.1
04,08,21,01,0000,0000,0000,03, 21.2, 20.8,097,1010,188,2.3
04,08,21,02,0000,0000,0000,10, 21.6, 21.1,097,1009,196,2.9
04,08,21,03,0000,0000,0000,05, 21.6, 21.3,098,1009,210,3.8
04,08,21,04,0000,0000,0000,06, 21.1, 20.3,095,1008,218,3.6
04,08,21,05,0000,0000,0000,10, 20.8, 19.9,094,1008,208,3.7
04,08,21,06,0044,0100,0026,08, 21.0, 20.4,096,1009,218,3.0
04,08,21,07,0054,0098,0018,10, 21.3, 20.8,096,1008,204,3.8
04,08,21,08,0134,0196,0029,10, 21.5, 21.2,098,1008,201,4.8
04,08,21,09,0472,0582,0077,06, 20.7, 20.7,100,1007,201,4.8
04,08,21,10,0232,0255,0032,10, 20.7, 20.7,100,1006,199,4.7
04,08,21,11,0257,0265,0032,10, 21.2, 21.0,099,1006,207,5.2
04,08,21,12,0189,0192,0023,10, 21.7, 20.9,095,1005,203,5.7
04,08,21,13,0505,0532,0065,08, 22.8, 21.5,092,1004,211,6.1
04,08,21,14,0155,0178,0023,10, 22.2, 20.9,092,1004,218,6.4
04,08,21,15,0120,0159,0022,10, 21.4, 20.5,094,1004,233,5.6
04,08,21,16,0079,0127,0020,10, 19.5, 18.9,096,1005,273,5.5
04,08,21,17,0038,0076,0016,10, 19.5, 19.0,097,1006,280,4.4
04,08,21,18,0016,0004,0012,09, 18.9, 18.2,095,1007,308,4.5
04,08,21,19,0000,0000,0000,10, 18.4, 17.2,092,1007,311,4.1
04,08,21,20,0000,0000,0000,09, 17.9, 16.3,090,1008,318,4.4
04,08,21,21,0000,0000,0000,08, 17.4, 15.9,090,1009,318,4.3
04,08,21,22,0000,0000,0000,05, 17.2, 15.3,088,1010,310,3.6
04,08,21,23,0000,0000,0000,08, 16.9, 15.1,089,1010,320,3.6
04,08,22,00,0000,0000,0000,10, 16.4, 15.0,091,1011,320,3.1
04,08,22,01,0000,0000,0000,00, 15.6, 14.2,091,1011,329,3.5
04,08,22,02,0000,0000,0000,00, 15.4, 13.7,089,1011,328,3.9
04,08,22,03,0000,0000,0000,08, 14.5, 12.3,087,1011,330,4.2
04,08,22,04,0000,0000,0000,00, 14.0, 11.8,086,1012,333,4.6
04,08,22,05,0000,0000,0000,00, 13.2, 10.9,086,1013,339,4.2
04,08,22,06,0074,0165,0045,00, 13.3, 11.0,086,1014,339,4.1
04,08,22,07,0215,0395,0071,00, 14.8, 11.8,082,1015,337,4.4
04,08,22,08,0384,0564,0084,00, 16.5, 11.9,073,1015,354,4.0
04,08,22,09,0542,0669,0089,00, 17.4, 11.4,067,1015,013,4.1
04,08,22,10,0664,0733,0091,00, 17.7, 11.0,064,1015,045,3.5
04,08,22,11,0737,0764,0092,00, 18.0, 10.7,062,1015,054,3.7
04,08,22,12,0754,0771,0093,00, 18.3, 10.7,061,1015,065,4.7
04,08,22,13,0713,0754,0092,00, 18.2, 10.5,060,1015,086,4.8
04,08,22,14,0617,0711,0091,00, 18.2, 10.6,061,1015,091,4.6
04,08,22,15,0478,0632,0087,00, 18.4, 10.4,059,1014,100,4.2
04,08,22,16,0312,0506,0079,00, 18.6, 10.8,060,1014,107,3.9
04,08,22,17,0148,0301,0063,00, 18.7, 10.6,058,1014,109,4.0
04,08,22,18,0035,0010,0026,00, 18.3, 10.8,061,1014,120,3.8
04,08,22,19,0000,0000,0000,00, 16.9, 12.5,075,1014,120,4.1
04,08,22,20,0000,0000,0000,00, 15.8, 12.9,082,1014,138,3.3
04,08,22,21,0000,0000,0000,00, 15.1, 12.5,084,1014,153,3.8
04,08,22,22,0000,0000,0000,00, 14.5, 12.6,088,1014,172,3.5
04,08,22,23,0000,0000,0000,00, 14.2, 12.5,089,1014,177,3.0
04,08,23,00,0000,0000,0000,00, 14.2, 12.5,089,1014,188,2.8
04,08,23,01,0000,0000,0000,00, 13.9, 12.5,091,1013,206,2.9
04,08,23,02,0000,0000,0000,00, 13.7, 12.6,093,1013,218,3.0
04,08,23,03,0000,0000,0000,00, 13.7, 12.7,093,1013,212,2.9
04,08,23,04,0000,0000,0000,00, 13.7, 12.9,095,1013,209,3.2
04,08,23,05,0000,0000,0000,00, 13.8, 13.0,095,1013,205,3.1
04,08,23,06,0072,0028,0044,00, 14.2, 13.2,094,1013,214,3.2
04,08,23,07,0212,0393,0071,00, 15.9, 14.5,091,1013,214,3.4
04,08,23,08,0381,0563,0084,00, 17.7, 14.4,080,1013,233,4.0
04,08,23,09,0539,0669,0089,00, 19.1, 14.1,072,1013,240,3.4
04,08,23,10,0661,0731,0091,00, 19.8, 14.2,069,1012,234,3.3
04,08,23,11,0734,0763,0092,00, 20.8, 14.3,065,1012,218,3.4
04,08,23,12,0751,0769,0093,00, 21.4, 13.3,059,1011,239,3.6
04,08,23,13,0709,0753,0092,00, 22.0, 14.1,060,1011,236,3.5
04,08,23,14,0613,0709,0091,00, 22.4, 14.4,060,1010,248,3.8
04,08,23,15,0474,0629,0087,00, 22.9, 14.4,058,1009,241,3.0
04,08,23,16,0308,0502,0079,00, 23.4, 14.2,055,1009,243,3.1
04,08,23,17,0144,0296,0062,00, 23.4, 14.2,056,1009,247,3.1
04,08,23,18,0034,0009,0025,00, 23.1, 15.0,059,1010,258,3.1
04,08,23,19,0000,0000,0000,00, 21.5, 15.5,068,1010,238,2.5
04,08,23,20,0000,0000,0000,00, 20.2, 15.8,075,1011,224,3.0
04,08,23,21,0000,0000,0000,00, 19.3, 16.2,082,1011,225,2.8
04,08,23,22,0000,0000,0000,00, 19.1, 16.3,083,1012,231,2.6
04,08,23,23,0000,0000,0000,00, 18.6, 16.2,086,1013,287,2.5
04,08,24,00,0000,0000,0000,00, 18.7, 16.5,086,1014,289,2.0
04,08,24,01,0000,0000,0000,00, 18.8, 16.1,084,1014,311,2.7
04,08,24,02,0000,0000,0000,00, 19.0, 14.8,076,1014,334,3.4
04,08,24,03,0000,0000,0000,00, 18.4, 13.9,074,1015,339,4.3
04,08,24,04,0000,0000,0000,00, 17.9, 12.5,070,1016,347,4.1
04,08,24,05,0000,0000,0000,00, 17.3, 11.2,067,1017,353,4.1
04,08,24,06,0071,0027,0043,00, 17.1, 11.1,067,1018,359,4.8
04,08,24,07,0210,0391,0071,00, 17.1, 10.4,064,1018,003,4.9
04,08,24,08,0378,0560,0083,00, 17.3,  9.8,061,1019,010,5.5
04,08,24,09,0536,0667,0089,00, 17.5,  9.8,060,1019,035,5.0
04,08,24,10,0658,0730,0091,00, 17.5,  9.3,058,1020,058,4.9
04,08,24,11,0731,0762,0092,00, 17.6,  9.9,060,1020,071,4.7
04,08,24,12,0747,0769,0093,00, 17.5, 10.1,061,1020,075,5.0
04,08,24,13,0705,0751,0092,00, 17.6, 10.2,061,1020,083,4.8
04,08,24,14,0609,0707,0091,00, 18.1, 10.5,060,1020,097,4.0
04,08,24,15,0469,0627,0087,00, 18.2,  9.8,057,1019,098,3.4
04,08,24,16,0304,0498,0079,00, 18.8, 10.1,056,1019,104,3.0
04,08,24,17,0141,0293,0061,00, 19.1, 10.2,055,1020,115,3.4
04,08,24,18,0032,0008,0023,00, 18.5, 11.2,062,1020,132,3.8
04,08,24,19,0000,0000,0000,00, 16.7, 12.3,075,1020,144,2.9
04,08,24,20,0000,0000,0000,00, 15.8, 12.2,078,1021,156,2.2
04,08,24,21,0000,0000,0000,00, 14.8, 12.2,084,1022,171,2.4
04,08,24,22,0000,0000,0000,00, 14.7, 12.2,084,1022,190,2.5
04,08,24,23,0000,0000,0000,00, 14.4, 12.4,087,1022,202,2.5
04,08,25,00,0000,0000,0000,00, 13.8, 12.4,091,1022,221,2.6
04,08,25,01,0000,0000,0000,00, 13.6, 12.6,093,1022,232,2.4
04,08,25,02,0000,0000,0000,00, 13.6, 12.5,093,1023,251,2.1
04,08,25,03,0000,0000,0000,00, 13.5, 12.7,094,1023,251,1.0
04,08,25,04,0000,0000,0000,00, 13.2, 12.3,094,1023,209,0.6
04,08,25,05,0000,0000,0000,00, 13.3, 12.4,094,1023,235,0.8
04,08,25,06,0069,0026,0043,00, 13.6, 12.7,094,1024,256,1.0
04,08,25,07,0207,0388,0071,00, 15.6, 14.4,092,1025,280,1.0
04,08,25,08,0376,0558,0083,00, 17.0, 13.9,081,1025,321,0.9
04,08,25,09,0533,0666,0089,00, 17.8, 13.2,074,1025,024,0.8
04,08,25,10,0655,0729,0091,00, 18.8, 12.3,065,1025,100,1.0
04,08,25,11,0728,0761,0092,00, 19.0, 11.6,062,1025,113,1.8
04,08,25,12,0744,0767,0093,00, 18.4, 12.1,066,1025,109,2.6
04,08,25,13,0702,0750,0092,00, 18.9, 12.2,064,1025,098,3.0
04,08,25,14,0605,0706,0091,00, 19.1, 12.6,065,1024,096,3.0
04,08,25,15,0465,0625,0087,00, 19.4, 12.3,063,1024,096,4.1
04,08,25,16,0299,0494,0079,00, 19.6, 12.9,065,1024,105,4.7
04,08,25,17,0137,0287,0061,00, 19.6, 12.6,063,1024,115,5.1
